old_idx,input_text_ar,target_text_ar,category,triples,data
41482,ألبرت جينينغز فاونتن | موت | ولاية نيو مكسيكو && ألبرت جينينغز فاونتن | أصل | مدينة نيويورك && ألبرت جينينغز فاونتن | موت | الولايات المتحدة الأمريكية && ألبرت جينينغز فاونتن | موت موت | 1896-02-01 && ألبرت جينينغز فاونتن | أصل | جزيرة ستاتن,"توفي نافورة ألبير جينينغز في مدينة نيويورك (في جزيرة ستاتن) في الولايات المتحدة، في 1896-02-01، في ولاية نيو مكسيكو.",Politician,5,train
41485,"ألبرت جينينغز فاونتن | موت | ولاية نيو مكسيكو && ألبرت جينينغز فاونتن | موت | مقاطعة دولا آنا، نيو مكسيكو && ألبرت جينينغز فاونتن | أصل | نيويورك && ألبرت جينينغز فاونتن | موت موت | 1896-02-01 && ألبرت جينينغز فاونتن | أصل | جزيرة ستاتن","ولد ألبرت جينينغز فاونتن في جزيرة ستاتن، نيويورك. توفي في 1 فبراير 1896 في مقاطعة دونا آنا، إقليم نيو مكسيكو.",Politician,5,train
41488,"ألبرت جينينغز فاونتن | موت | ولاية نيو مكسيكو && ألبرت جينينغز فاونتن | موت | مقاطعة دولا آنا، نيو مكسيكو && ألبرت جينينغز فاونتن | أصل | الولايات المتحدة الأمريكية && ألبرت جينينغز فاونتن | موت موت | 1896-02-01 && ألبرت جينينغز فاونتن | أصل | جزيرة ستاتن","ولد ألبرت جينينغز فاونتن في جزيرة ستاتن، والولايات المتحدة وتوفي يوم 1896-02-01 في مقاطعة دونا آنا، نيو مكسيكو.",Politician,5,train
41491,ألبرت جينينغز فاونتن | موت | ولاية نيو مكسيكو && ألبرت جينينغز فاونتن | موت | الولايات المتحدة الأمريكية && ألبرت جينينغز فاونتن | أصل | نيويورك && ألبرت جينينغز فاونتن | موت موت | 1896-02-01 && ألبرت جينينغز فاونتن | أصل | جزيرة ستاتن,"ولدت جزيرة ستاتن، نيويورك، ألبرت جينينغز فاونتن، 1896-02-01، في ولاية نيو مكسيكو. في الولايات المتحدة الأمريكية.",Politician,5,train
41494,ألبرتو تيسير | موت | بوينس آيرس && بوينوس آيرس | الحاكم | بوينس آيرس مدينة التشريعية && ألبرتو تيسير | جنسية | الأرجنتين && الأرجنتين | قائد | Gabriela Michetti && Argentina | لغة | اللغة الإسبانية,"يتحدثون الإسبانية في الأرجنتين، البلد الذي يقوده غابرييلا ميشيتي وحيث كان ألبرتو تيسير من. كان مكان وفاة ألبرتو تيسير في بوينس آيرس، الذي يحكمه الهيئة التشريعية في مدينة بوينس آيرس.",Politician,5,train
41497,ألبرتو تيسير | موت | بوينس آيرس && بوينوس آيرس | الحاكم | بوينس آيرس مدينة التشريعية && بوينس آيرس | قائد | دييغو سانتليل && ألبرتو تيسير | جنسية | الأرجنتين && الأرجنتين | لغة | اللغة الإسبانية,"كان ألبرتو تيسير مواطن عن الأرجنتين، حيث يتحدثون الإسبانية. توفي ألبرتو تيسير في بوينس آيرس، حيث أن هيئة الإدارة هيئة التشريعية في مدينة بوينس آيرس، حيث يكون الزعيم دييغو سانيليلية.",Politician,5,train
41500,ألبرتو تيسير | موت | بوينس آيرس && بوينوس آيرس | قائد | دييغو سانيليل && خوان بيرون | الزوج | إيفا بيرون && ألبرتو تيسير | الحزب | الحزب الاجتماعي && ألبرتو تيسير | في المنصب أثناء | خوان بيرون,"ينتمي ألبرتو تيسير، الذي توفي في بوينس آيرس، إلى الحزب الاجتماعي، وكان في منصبه بينما كان خوان بيرون رئيسا. كانت بيرون متزوجة من إيفا بيرون وديجو ​​سانتيلي زعيم بوينس آيرس.",Politician,5,train
41503,ألبرتو تيسير | موت | بوينس آيرس && بوينوس آيرس | قائد | دييغو سانيليل && خوان بيرون | الزوج | إيفا بيرون && خوان بيرون | الحزب | حزب العمل (الأرجنتين) && ألبرتو تيسير | في المنصب أثناء | خوان بيرون,دييغو سانتيلي هو زعيم بوينس آيرس حيث توفي البرتو تيسير. كان تيسير في منصبه خلال رئاسة خوان بيرون الذي كان عضوا في حزب العمل الأرجنتين ومتزوج من إيفا بيرون.,Politician,5,train
41506,ألبرتو تيسير | موت | بوينس آيرس && خوان بيرون | الزوج | إيفا بيرون && بوينس آيرس | قائد | راسيو رودريغيز لاريتا && ألبرتو تيسير | الحزب | الحزب الاجتماعي && ألبرتو تيسير | في المنصب أثناء | خوان بيرون,عقد عضو الحزب النظامي ألبرتو تيسير في منصبه خلال رئاسة خوان بيرون وتوفي في بوينس آيرس. كان بيرون زوج إيفا بيرون. راسيو رودريغيز لاريتا هو زعيم بوينس آيرس.,Politician,5,train
41509,ألبرتو تيسير | موت | بوينس آيرس && خوان بيرون | الزوج | إيفا بيرون && خوان بيرون | الحزب | حزب العمل (الأرجنتين) && بوينس آيرس | قائد | راسيو رودريغيز لاريتا && ألبرتو تيسير | في المنصب أثناء | خوان بيرون,"كان البرتو تيسير في منصبه بينما كان عضو حزب العمل خوان بيرون، الذي كان متزوجا من إيفا بيرون، رئيس الأرجنتين. توفي تيسير في بوينس آيرس حيث كان هوراسيو رودريغيز لاريتا القائد.",Politician,5,train
41512,"ألبرتو تيسير | عمل | ""الرئيس المؤقت للمجلس الشيوخ الأرجنتيني"" && ألبرتو تيسير | الحزب | الحزب الاجتماعي && ألبرتو تيسير | خليفة | إسحاق روجاس && ألبرتو تيسير | أصل | ميندوزا، الأرجنتين && ألبرتو تيسير | في المنصب أثناء | خوان بيرون","عمل ألبرتو تيسير، المولود في ميندوزا، الأرجنتين، رئيسا مؤقتا للمجلس الشيوخ الأرجنتيني وكان في منصبه بينما كان خوان بيرون رئيسا. كان Teisaire عضوا في الحزب الاجتماعي الذي نجحته إسحاق روجاس.",Politician,5,train
41515,"ألبرتو تيسير | عمل | ""الرئيس المؤقت للمجلس الشيوخ الأرجنتيني"" && ألبرتو تيسير | المهنة | الأدميرال والخارجي ألبرتو تيسير | خليفة | إسحاق روجاس && ألبرتو تيسير | أصل | ميندوزا، الأرجنتين && ألبرتو تيسير | تاريخ الميلاد | 1891-05-20.","ولد ألبرتو تيسير في ميندوزا في الأرجنتين، في عام 1891-05-20. عمل الأميرال الخلفي بالمهنة، ألبرتو تيسير، رئيس مجلس الشيوخ الأرجنتيني. كان إسحاق روجاس خليفة ألبرتو تيسير.",Politician,5,train
41518,ألفونز غورباخ | موت | ستيريا && ألفونز غورباخ | الحزب | حزب الشعب النمساوي && ألفونز غورباخ | أصل | منطقة إمست && ألفونز غورباخ | موت | النمسا && ألفونز غورباخ | أصل | تيرول (ولاية),"ولدت ألفونز غورباخ، وهو عضو في حزب الشعب النمساوي، في منطقة إمست في ولاية تيرول. توفي في ستيريا، النمسا.",Politician,5,train
